66,1,316.32,1023.87,79.18,51.91,1,4,1
67,67,1652.32,521.66,31.01,18.71,1,4,1
67,65,1194.22,294.90,23.81,11.53,1,4,1
67,64,830.05,220.05,16.32,21.24,1,4,1
67,62,1705.55,472.16,37.06,14.15,1,4,1
67,53,821.81,647.93,23.66,32.28,1,4,1
67,41,855.73,348.47,16.94,16.78,1,4,1
67,35,857.26,262.77,14.09,14.24,1,4,1
67,32,878.87,284.38,12.37,14.49,1,4,1
67,27,937.78,214.75,11.32,8.02,1,4,1
67,21,847.21,289.50,14.79,13.66,1,4,1
67,18,772.24,912.60,32.48,53.76,1,4,1
67,13,890.47,311.81,18.29,11.34,1,4,1
67,9,1030.97,382.08,9.95,13.56,1,4,1
